directory;filename;severity;errorType;errorMessage
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-430.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-430.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-336.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-336.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-444.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-444.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-447.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-447.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-464.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-464.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-479.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-479.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-496.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-496.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-488.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-488.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-507.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-507.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-522.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-522.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-510.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-510.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-531.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-531.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-540.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-540.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-544.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-544.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-579.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-579.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-580.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-580.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-525.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-525.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-586.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-586.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-588.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-588.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-595.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-595.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-597.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-597.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-637.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-637.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-623.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-623.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-466.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-466.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-640.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-640.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-662.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-662.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-616.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-616.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-684.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-684.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-635.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-635.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-647.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-647.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-669.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-669.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-639.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-639.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-VD.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-VD.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-665.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-665.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-213.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-213.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-HDS.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-HDS.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-129.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-129.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-122.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-122.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-096.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-096.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-235.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-235.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-039.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-039.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-008.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-008.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-212.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-212.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-211.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-211.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-274.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-274.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-056.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-056.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-087.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-087.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-193.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-193.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-189.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-189.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-093.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-093.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-238.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-238.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-055.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-055.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-252.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-252.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-138.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-138.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-002.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-002.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-090.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-090.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-118.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-118.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-053.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-053.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-058.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-058.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-158.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-158.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-033.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-033.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-225.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-225.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-217.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-217.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-095.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-095.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-066.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-066.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-176.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-176.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-250.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-250.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-202.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-202.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-276.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-276.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-300.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-300.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-308.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-308.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-034.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-034.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-309.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-309.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-310.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-310.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-301.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-301.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-332.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-332.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-327.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-327.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-342.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-342.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-387.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-387.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-402.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-402.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-277.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-277.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-407.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-407.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-409.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-409.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-418.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-418.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-421.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-421.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-433.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-433.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-406.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-406.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-436.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-436.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-437.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-437.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-441.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-441.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-434.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-434.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-456.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-456.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-469.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-469.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-473.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-473.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-439.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-439.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-475.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-475.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-483.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-483.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-490.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-490.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-499.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-499.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-503.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-503.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-505.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-505.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-508.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-508.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-514.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-514.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-520.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-520.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-512.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-512.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-530.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-530.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-546.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-546.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-566.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-566.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-572.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-572.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-577.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-577.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-528.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-528.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-571.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-571.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-578.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-578.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-585.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-585.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-587.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-587.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-609.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-609.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-603.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-603.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-638.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-638.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-599.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-599.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-648.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-648.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-628.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-628.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-649.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-649.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-663.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-663.jpg"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_72/jpg";"A-Gf_S1_72-670.jpg";"ERROR";"Duplicated file";"Same hash as S1_72/S1_72/jpg_S1_72/A-Gf_S1_72-670.jpg"
